"Year","District","Species","Hunters","Days","N","four_plus","Sex","n_sex","Weapon","n_weapon","ung","six_plus"
2019,"325","md",1532,8433,381,112,"Bucks",309,"Bow",7,"deer",NA
2019,"325","md",1532,8433,381,112,"Does",69,"Rifle",374,"deer",NA
2019,"325","wt",1532,8433,362,132,"Bucks",155,"Bow",18,"deer",NA
2019,"325","wt",1532,8433,362,132,"Does",207,"Rifle",344,"deer",NA
2019,"326","all_deer",633,3356,321,109,"Bucks",191,"Bow",11,"deer",NA
2019,"326","all_deer",633,3356,321,109,"Does",130,"Rifle",310,"deer",NA
2019,"326","md",633,3356,176,56,"Bucks",122,"Bow",0,"deer",NA
2019,"326","md",633,3356,176,56,"Does",54,"Rifle",176,"deer",NA
2019,"326","wt",633,3356,145,54,"Bucks",70,"Bow",11,"deer",NA
2019,"326","wt",633,3356,145,54,"Does",75,"Rifle",134,"deer",NA
2019,"327","all_deer",505,3201,94,41,"Bucks",66,"Bow",16,"deer",NA
2019,"327","all_deer",505,3201,94,41,"Does",29,"Rifle",78,"deer",NA
2019,"327","md",505,3201,54,19,"Bucks",37,"Bow",9,"deer",NA
2019,"327","md",505,3201,54,19,"Does",16,"Rifle",44,"deer",NA
2019,"327","wt",505,3201,41,22,"Bucks",28,"Bow",7,"deer",NA
2019,"327","wt",505,3201,41,22,"Does",13,"Rifle",34,"deer",NA
2019,"328","all_deer",258,1446,52,27,"Bucks",49,"Bow",6,"deer",NA
2019,"328","all_deer",258,1446,52,27,"Does",3,"Rifle",46,"deer",NA
2019,"328","md",258,1446,42,20,"Bucks",39,"Bow",6,"deer",NA
2019,"328","md",258,1446,42,20,"Does",3,"Rifle",36,"deer",NA
2019,"328","wt",258,1446,10,7,"Bucks",10,"Bow",0,"deer",NA
2019,"328","wt",258,1446,10,7,"Does",0,"Rifle",10,"deer",NA
2019,"329","all_deer",906,5052,196,55,"Bucks",114,"Bow",35,"deer",NA
2019,"329","all_deer",906,5052,196,55,"Does",78,"Rifle",160,"deer",NA
2019,"329","md",906,5052,134,30,"Bucks",83,"Bow",29,"deer",NA
2019,"329","md",906,5052,134,30,"Does",51,"Rifle",106,"deer",NA
2019,"329","wt",906,5052,62,25,"Bucks",32,"Bow",7,"deer",NA
2019,"329","wt",906,5052,62,25,"Does",27,"Rifle",55,"deer",NA
2019,"330","all_deer",880,5050,270,115,"Bucks",170,"Bow",6,"deer",NA
2019,"330","all_deer",880,5050,270,115,"Does",96,"Rifle",263,"deer",NA
2019,"330","md",880,5050,139,64,"Bucks",106,"Bow",0,"deer",NA
2019,"330","md",880,5050,139,64,"Does",32,"Rifle",139,"deer",NA
2019,"330","wt",880,5050,131,51,"Bucks",64,"Bow",6,"deer",NA
2019,"330","wt",880,5050,131,51,"Does",64,"Rifle",125,"deer",NA
2019,"331","all_deer",1548,10165,548,190,"Bucks",355,"Bow",19,"deer",NA
2019,"331","all_deer",1548,10165,548,190,"Does",187,"Rifle",529,"deer",NA
2019,"331","md",1548,10165,382,106,"Bucks",258,"Bow",9,"deer",NA
2019,"331","md",1548,10165,382,106,"Does",120,"Rifle",373,"deer",NA
2019,"331","wt",1548,10165,166,83,"Bucks",97,"Bow",10,"deer",NA
2019,"331","wt",1548,10165,166,83,"Does",66,"Rifle",157,"deer",NA
2019,"332","all_deer",552,3342,54,10,"Bucks",34,"Bow",3,"deer",NA
2019,"332","all_deer",552,3342,54,10,"Does",20,"Rifle",50,"deer",NA
2019,"332","md",552,3342,40,7,"Bucks",24,"Bow",3,"deer",NA
2019,"332","md",552,3342,40,7,"Does",17,"Rifle",37,"deer",NA
2019,"332","wt",552,3342,14,3,"Bucks",10,"Bow",0,"deer",NA
2019,"332","wt",552,3342,14,3,"Does",3,"Rifle",14,"deer",NA
2019,"333","all_deer",1500,8069,875,317,"Bucks",486,"Bow",33,"deer",NA
2019,"333","all_deer",1500,8069,875,317,"Does",382,"Rifle",842,"deer",NA
2019,"333","md",1500,8069,231,83,"Bucks",187,"Bow",0,"deer",NA
2019,"333","md",1500,8069,231,83,"Does",44,"Rifle",231,"deer",NA
2019,"333","wt",1500,8069,644,233,"Bucks",299,"Bow",33,"deer",NA
2019,"333","wt",1500,8069,644,233,"Does",338,"Rifle",611,"deer",NA
2019,"334","all_deer",264,1819,30,10,"Bucks",23,"Bow",13,"deer",NA
2019,"334","all_deer",264,1819,30,10,"Does",6,"Rifle",17,"deer",NA
2019,"334","md",264,1819,23,10,"Bucks",17,"Bow",13,"deer",NA
2019,"334","md",264,1819,23,10,"Does",6,"Rifle",10,"deer",NA
2019,"334","wt",264,1819,7,0,"Bucks",7,"Bow",0,"deer",NA
2019,"334","wt",264,1819,7,0,"Does",0,"Rifle",7,"deer",NA
2019,"335","all_deer",765,5951,196,83,"Bucks",164,"Bow",16,"deer",NA
2019,"335","all_deer",765,5951,196,83,"Does",32,"Rifle",180,"deer",NA
2019,"335","md",765,5951,159,70,"Bucks",147,"Bow",10,"deer",NA
2019,"335","md",765,5951,159,70,"Does",12,"Rifle",149,"deer",NA
2019,"335","wt",765,5951,37,14,"Bucks",17,"Bow",6,"deer",NA
2019,"335","wt",765,5951,37,14,"Does",20,"Rifle",31,"deer",NA
2019,"339","all_deer",597,4224,191,56,"Bucks",147,"Bow",13,"deer",NA
2019,"339","all_deer",597,4224,191,56,"Does",44,"Rifle",177,"deer",NA
2019,"339","md",597,4224,124,26,"Bucks",110,"Bow",3,"deer",NA
2019,"339","md",597,4224,124,26,"Does",15,"Rifle",121,"deer",NA
2019,"339","wt",597,4224,66,30,"Bucks",37,"Bow",10,"deer",NA
2019,"339","wt",597,4224,66,30,"Does",29,"Rifle",56,"deer",NA
2019,"340","all_deer",2111,11830,988,287,"Bucks",523,"Bow",61,"deer",NA
2019,"340","all_deer",2111,11830,988,287,"Does",453,"Rifle",927,"deer",NA
2019,"340","md",2111,11830,435,93,"Bucks",296,"Bow",7,"deer",NA
2019,"340","md",2111,11830,435,93,"Does",136,"Rifle",429,"deer",NA
2019,"340","wt",2111,11830,553,194,"Bucks",227,"Bow",54,"deer",NA
2019,"340","wt",2111,11830,553,194,"Does",317,"Rifle",499,"deer",NA
2019,"341","all_deer",479,3780,148,58,"Bucks",109,"Bow",5,"deer",NA
2019,"341","all_deer",479,3780,148,58,"Does",37,"Rifle",143,"deer",NA
2019,"341","md",479,3780,131,48,"Bucks",95,"Bow",2,"deer",NA
2019,"341","md",479,3780,131,48,"Does",34,"Rifle",129,"deer",NA
2019,"341","wt",479,3780,17,10,"Bucks",14,"Bow",3,"deer",NA
2019,"341","wt",479,3780,17,10,"Does",3,"Rifle",13,"deer",NA
2019,"343","all_deer",831,6473,130,39,"Bucks",104,"Bow",20,"deer",NA
2019,"343","all_deer",831,6473,130,39,"Does",26,"Rifle",109,"deer",NA
2019,"343","md",831,6473,97,29,"Bucks",83,"Bow",20,"deer",NA
2019,"343","md",831,6473,97,29,"Does",13,"Rifle",76,"deer",NA
2019,"343","wt",831,6473,33,10,"Bucks",20,"Bow",0,"deer",NA
2019,"343","wt",831,6473,33,10,"Does",13,"Rifle",33,"deer",NA
2019,"350","all_deer",764,4762,118,48,"Bucks",85,"Bow",3,"deer",NA
2019,"350","all_deer",764,4762,118,48,"Does",33,"Rifle",115,"deer",NA
2019,"350","md",764,4762,68,22,"Bucks",52,"Bow",0,"deer",NA
2019,"350","md",764,4762,68,22,"Does",16,"Rifle",68,"deer",NA
2019,"350","wt",764,4762,50,26,"Bucks",33,"Bow",3,"deer",NA
2019,"350","wt",764,4762,50,26,"Does",17,"Rifle",47,"deer",NA
2019,"360","all_deer",1294,8778,466,220,"Bucks",315,"Bow",36,"deer",NA
2019,"360","all_deer",1294,8778,466,220,"Does",144,"Rifle",429,"deer",NA
2019,"360","md",1294,8778,182,88,"Bucks",156,"Bow",20,"deer",NA
2019,"360","md",1294,8778,182,88,"Does",26,"Rifle",162,"deer",NA
2019,"360","wt",1294,8778,283,133,"Bucks",158,"Bow",16,"deer",NA
2019,"360","wt",1294,8778,283,133,"Does",118,"Rifle",267,"deer",NA
2019,"361","all_deer",209,1625,30,17,"Bucks",24,"Bow",7,"deer",NA
2019,"361","all_deer",209,1625,30,17,"Does",7,"Rifle",24,"deer",NA
2019,"361","md",209,1625,27,14,"Bucks",20,"Bow",7,"deer",NA
2019,"361","md",209,1625,27,14,"Does",7,"Rifle",20,"deer",NA
2019,"361","wt",209,1625,3,3,"Bucks",3,"Bow",0,"deer",NA
2019,"361","wt",209,1625,3,3,"Does",0,"Rifle",3,"deer",NA
2019,"362","all_deer",348,1924,36,20,"Bucks",30,"Bow",3,"deer",NA
2019,"362","all_deer",348,1924,36,20,"Does",6,"Rifle",33,"deer",NA
2019,"362","md",348,1924,29,16,"Bucks",26,"Bow",3,"deer",NA
2019,"362","md",348,1924,29,16,"Does",3,"Rifle",26,"deer",NA
2019,"362","wt",348,1924,7,3,"Bucks",3,"Bow",0,"deer",NA
2019,"362","wt",348,1924,7,3,"Does",3,"Rifle",7,"deer",NA
2019,"370","all_deer",408,2415,65,43,"Bucks",47,"Bow",0,"deer",NA
2019,"370","all_deer",408,2415,65,43,"Does",19,"Rifle",65,"deer",NA
2019,"370","md",408,2415,40,37,"Bucks",40,"Bow",0,"deer",NA
2019,"370","md",408,2415,40,37,"Does",0,"Rifle",40,"deer",NA
2019,"370","wt",408,2415,25,6,"Bucks",6,"Bow",0,"deer",NA
2019,"370","wt",408,2415,25,6,"Does",19,"Rifle",25,"deer",NA
2019,"380","all_deer",1723,10536,770,245,"Bucks",444,"Bow",29,"deer",NA
2019,"380","all_deer",1723,10536,770,245,"Does",324,"Rifle",741,"deer",NA
2019,"380","md",1723,10536,352,119,"Bucks",260,"Bow",16,"deer",NA
2019,"380","md",1723,10536,352,119,"Does",91,"Rifle",336,"deer",NA
2019,"380","wt",1723,10536,419,127,"Bucks",184,"Bow",14,"deer",NA
2019,"380","wt",1723,10536,419,127,"Does",233,"Rifle",405,"deer",NA
2019,"388","all_deer",446,2614,194,50,"Bucks",110,"Bow",23,"deer",NA
2019,"388","all_deer",446,2614,194,50,"Does",81,"Rifle",172,"deer",NA
2019,"388","md",446,2614,96,17,"Bucks",54,"Bow",13,"deer",NA
2019,"388","md",446,2614,96,17,"Does",42,"Rifle",82,"deer",NA
2019,"388","wt",446,2614,99,34,"Bucks",57,"Bow",10,"deer",NA
2019,"388","wt",446,2614,99,34,"Does",39,"Rifle",89,"deer",NA
2019,"390","all_deer",580,3967,248,84,"Bucks",153,"Bow",24,"deer",NA
2019,"390","all_deer",580,3967,248,84,"Does",95,"Rifle",224,"deer",NA
2019,"390","md",580,3967,150,44,"Bucks",86,"Bow",14,"deer",NA
2019,"390","md",580,3967,150,44,"Does",64,"Rifle",136,"deer",NA
2019,"390","wt",580,3967,98,40,"Bucks",67,"Bow",10,"deer",NA
2019,"390","wt",580,3967,98,40,"Does",31,"Rifle",88,"deer",NA
2019,"391","all_deer",1303,8413,545,170,"Bucks",276,"Bow",43,"deer",NA
2019,"391","all_deer",1303,8413,545,170,"Does",270,"Rifle",503,"deer",NA
2019,"391","md",1303,8413,362,108,"Bucks",201,"Bow",28,"deer",NA
2019,"391","md",1303,8413,362,108,"Does",162,"Rifle",334,"deer",NA
2019,"391","wt",1303,8413,183,61,"Bucks",75,"Bow",15,"deer",NA
2019,"391","wt",1303,8413,183,61,"Does",108,"Rifle",168,"deer",NA
2019,"392","all_deer",547,3479,236,70,"Bucks",156,"Bow",16,"deer",NA
2019,"392","all_deer",547,3479,236,70,"Does",81,"Rifle",220,"deer",NA
2019,"392","md",547,3479,199,60,"Bucks",139,"Bow",7,"deer",NA
2019,"392","md",547,3479,199,60,"Does",60,"Rifle",193,"deer",NA
2019,"392","wt",547,3479,37,10,"Bucks",16,"Bow",9,"deer",NA
2019,"392","wt",547,3479,37,10,"Does",20,"Rifle",28,"deer",NA
2019,"393","all_deer",1515,9024,474,219,"Bucks",349,"Bow",10,"deer",NA
2019,"393","all_deer",1515,9024,474,219,"Does",126,"Rifle",465,"deer",NA
2019,"393","md",1515,9024,262,125,"Bucks",219,"Bow",7,"deer",NA
2019,"393","md",1515,9024,262,125,"Does",43,"Rifle",255,"deer",NA
2019,"393","wt",1515,9024,213,93,"Bucks",130,"Bow",3,"deer",NA
2019,"393","wt",1515,9024,213,93,"Does",82,"Rifle",210,"deer",NA
2019,"400","all_deer",1435,6630,902,465,"Bucks",595,"Bow",16,"deer",NA
2019,"400","all_deer",1435,6630,902,465,"Does",303,"Rifle",886,"deer",NA
2019,"400","md",1435,6630,560,339,"Bucks",431,"Bow",12,"deer",NA
2019,"400","md",1435,6630,560,339,"Does",124,"Rifle",547,"deer",NA
2019,"400","wt",1435,6630,342,127,"Bucks",163,"Bow",3,"deer",NA
2019,"400","wt",1435,6630,342,127,"Does",179,"Rifle",339,"deer",NA
2019,"401","all_deer",1326,5530,755,426,"Bucks",552,"Bow",23,"deer",NA
2019,"401","all_deer",1326,5530,755,426,"Does",203,"Rifle",732,"deer",NA
2019,"401","md",1326,5530,408,213,"Bucks",315,"Bow",10,"deer",NA
2019,"401","md",1326,5530,408,213,"Does",93,"Rifle",398,"deer",NA
2019,"401","wt",1326,5530,346,213,"Bucks",236,"Bow",13,"deer",NA
2019,"401","wt",1326,5530,346,213,"Does",110,"Rifle",334,"deer",NA
2019,"403","all_deer",416,1646,278,124,"Bucks",178,"Bow",0,"deer",NA
2019,"403","all_deer",416,1646,278,124,"Does",94,"Rifle",278,"deer",NA
2019,"403","md",416,1646,200,94,"Bucks",137,"Bow",0,"deer",NA
2019,"403","md",416,1646,200,94,"Does",59,"Rifle",200,"deer",NA
2019,"403","wt",416,1646,78,30,"Bucks",40,"Bow",0,"deer",NA
2019,"403","wt",416,1646,78,30,"Does",35,"Rifle",78,"deer",NA
2019,"404","all_deer",2296,10760,1523,681,"Bucks",973,"Bow",37,"deer",NA
2019,"404","all_deer",2296,10760,1523,681,"Does",541,"Rifle",1486,"deer",NA
2019,"404","md",2296,10760,606,265,"Bucks",469,"Bow",7,"deer",NA
2019,"404","md",2296,10760,606,265,"Does",134,"Rifle",599,"deer",NA
2019,"404","wt",2296,10760,917,417,"Bucks",504,"Bow",30,"deer",NA
2019,"404","wt",2296,10760,917,417,"Does",407,"Rifle",887,"deer",NA
2019,"405","all_deer",977,4226,707,311,"Bucks",409,"Bow",17,"deer",NA
2019,"405","all_deer",977,4226,707,311,"Does",295,"Rifle",690,"deer",NA
2019,"405","md",977,4226,562,255,"Bucks",346,"Bow",3,"deer",NA
2019,"405","md",977,4226,562,255,"Does",213,"Rifle",559,"deer",NA
2019,"405","wt",977,4226,145,56,"Bucks",63,"Bow",14,"deer",NA
2019,"405","wt",977,4226,145,56,"Does",82,"Rifle",131,"deer",NA
2019,"406","all_deer",778,3272,523,234,"Bucks",335,"Bow",10,"deer",NA
2019,"406","all_deer",778,3272,523,234,"Does",179,"Rifle",513,"deer",NA
2019,"406","md",778,3272,285,133,"Bucks",211,"Bow",7,"deer",NA
2019,"406","md",778,3272,285,133,"Does",65,"Rifle",278,"deer",NA
2019,"406","wt",778,3272,238,101,"Bucks",124,"Bow",3,"deer",NA
2019,"406","wt",778,3272,238,101,"Does",114,"Rifle",235,"deer",NA
2019,"410","all_deer",2161,12124,978,634,"Bucks",838,"Bow",33,"deer",NA
2019,"410","all_deer",2161,12124,978,634,"Does",130,"Rifle",945,"deer",NA
2019,"410","md",2161,12124,844,555,"Bucks",752,"Bow",23,"deer",NA
2019,"410","md",2161,12124,844,555,"Does",85,"Rifle",821,"deer",NA
2019,"410","wt",2161,12124,134,79,"Bucks",86,"Bow",10,"deer",NA
2019,"410","wt",2161,12124,134,79,"Does",45,"Rifle",124,"deer",NA
2019,"411","all_deer",2594,13808,1848,1071,"Bucks",1328,"Bow",62,"deer",NA
2019,"411","all_deer",2594,13808,1848,1071,"Does",498,"Rifle",1786,"deer",NA
2019,"411","md",2594,13808,793,558,"Bucks",714,"Bow",17,"deer",NA
2019,"411","md",2594,13808,793,558,"Does",73,"Rifle",777,"deer",NA
2019,"411","wt",2594,13808,1055,512,"Bucks",614,"Bow",45,"deer",NA
2019,"411","wt",2594,13808,1055,512,"Does",425,"Rifle",1010,"deer",NA
2019,"412","all_deer",1365,6751,950,585,"Bucks",717,"Bow",40,"deer",NA
2019,"412","all_deer",1365,6751,950,585,"Does",233,"Rifle",910,"deer",NA
2019,"412","md",1365,6751,488,363,"Bucks",441,"Bow",26,"deer",NA
2019,"412","md",1365,6751,488,363,"Does",47,"Rifle",462,"deer",NA
2019,"412","wt",1365,6751,462,222,"Bucks",276,"Bow",14,"deer",NA
2019,"412","wt",1365,6751,462,222,"Does",186,"Rifle",448,"deer",NA
2019,"413","all_deer",1884,8845,1190,578,"Bucks",804,"Bow",103,"deer",NA
2019,"413","all_deer",1884,8845,1190,578,"Does",376,"Rifle",1087,"deer",NA
2019,"413","md",1884,8845,601,302,"Bucks",478,"Bow",21,"deer",NA
2019,"413","md",1884,8845,601,302,"Does",116,"Rifle",580,"deer",NA
2019,"413","wt",1884,8845,590,276,"Bucks",327,"Bow",82,"deer",NA
2019,"413","wt",1884,8845,590,276,"Does",260,"Rifle",507,"deer",NA
2019,"415","all_deer",76,405,7,3,"Bucks",3,"Bow",0,"deer",NA
2019,"415","all_deer",76,405,7,3,"Does",3,"Rifle",7,"deer",NA
2019,"415","md",76,405,3,3,"Bucks",3,"Bow",0,"deer",NA
2019,"415","md",76,405,3,3,"Does",0,"Rifle",3,"deer",NA
2019,"415","wt",76,405,3,0,"Bucks",0,"Bow",0,"deer",NA
2019,"415","wt",76,405,3,0,"Does",3,"Rifle",3,"deer",NA
2019,"416","all_deer",925,5719,325,165,"Bucks",255,"Bow",20,"deer",NA
2019,"416","all_deer",925,5719,325,165,"Does",66,"Rifle",305,"deer",NA
2019,"416","md",925,5719,177,97,"Bucks",174,"Bow",17,"deer",NA
2019,"416","md",925,5719,177,97,"Does",3,"Rifle",161,"deer",NA
2019,"416","wt",925,5719,147,68,"Bucks",81,"Bow",3,"deer",NA
2019,"416","wt",925,5719,147,68,"Does",63,"Rifle",144,"deer",NA
2019,"417","all_deer",1097,5397,573,383,"Bucks",513,"Bow",3,"deer",NA
2019,"417","all_deer",1097,5397,573,383,"Does",60,"Rifle",569,"deer",NA
2019,"417","md",1097,5397,510,346,"Bucks",469,"Bow",3,"deer",NA
2019,"417","md",1097,5397,510,346,"Does",41,"Rifle",507,"deer",NA
2019,"417","wt",1097,5397,63,37,"Bucks",44,"Bow",0,"deer",NA
2019,"417","wt",1097,5397,63,37,"Does",19,"Rifle",63,"deer",NA
2019,"418","all_deer",457,2217,247,138,"Bucks",210,"Bow",3,"deer",NA
2019,"418","all_deer",457,2217,247,138,"Does",37,"Rifle",244,"deer",NA
2019,"418","md",457,2217,130,77,"Bucks",126,"Bow",3,"deer",NA
2019,"418","md",457,2217,130,77,"Does",3,"Rifle",126,"deer",NA
2019,"418","wt",457,2217,117,60,"Bucks",84,"Bow",0,"deer",NA
2019,"418","wt",457,2217,117,60,"Does",33,"Rifle",117,"deer",NA
2019,"419","all_deer",656,2853,422,235,"Bucks",311,"Bow",3,"deer",NA
2019,"419","all_deer",656,2853,422,235,"Does",108,"Rifle",419,"deer",NA
2019,"419","md",656,2853,306,171,"Bucks",234,"Bow",0,"deer",NA
2019,"419","md",656,2853,306,171,"Does",69,"Rifle",306,"deer",NA
2019,"419","wt",656,2853,117,64,"Bucks",77,"Bow",3,"deer",NA
2019,"419","wt",656,2853,117,64,"Does",39,"Rifle",113,"deer",NA
2019,"420","all_deer",328,2124,141,77,"Bucks",112,"Bow",0,"deer",NA
2019,"420","all_deer",328,2124,141,77,"Does",29,"Rifle",141,"deer",NA
2019,"420","md",328,2124,79,50,"Bucks",72,"Bow",0,"deer",NA
2019,"420","md",328,2124,79,50,"Does",7,"Rifle",79,"deer",NA
2019,"420","wt",328,2124,62,27,"Bucks",40,"Bow",0,"deer",NA
2019,"420","wt",328,2124,62,27,"Does",22,"Rifle",62,"deer",NA
2019,"421","all_deer",422,1724,236,103,"Bucks",166,"Bow",7,"deer",NA
2019,"421","all_deer",422,1724,236,103,"Does",66,"Rifle",229,"deer",NA
2019,"421","md",422,1724,146,63,"Bucks",123,"Bow",0,"deer",NA
2019,"421","md",422,1724,146,63,"Does",20,"Rifle",146,"deer",NA
2019,"421","wt",422,1724,89,40,"Bucks",44,"Bow",7,"deer",NA
2019,"421","wt",422,1724,89,40,"Does",46,"Rifle",83,"deer",NA
2019,"422","all_deer",450,2408,230,96,"Bucks",125,"Bow",8,"deer",NA
2019,"422","all_deer",450,2408,230,96,"Does",105,"Rifle",223,"deer",NA
2019,"422","md",450,2408,62,32,"Bucks",55,"Bow",0,"deer",NA
2019,"422","md",450,2408,62,32,"Does",7,"Rifle",62,"deer",NA
2019,"422","wt",450,2408,169,64,"Bucks",70,"Bow",8,"deer",NA
2019,"422","wt",450,2408,169,64,"Does",99,"Rifle",161,"deer",NA
2019,"423","all_deer",466,2221,284,160,"Bucks",221,"Bow",7,"deer",NA
2019,"423","all_deer",466,2221,284,160,"Does",60,"Rifle",277,"deer",NA
2019,"423","md",466,2221,193,106,"Bucks",163,"Bow",3,"deer",NA
2019,"423","md",466,2221,193,106,"Does",30,"Rifle",190,"deer",NA
2019,"423","wt",466,2221,90,54,"Bucks",58,"Bow",3,"deer",NA
2019,"423","wt",466,2221,90,54,"Does",30,"Rifle",87,"deer",NA
2019,"424","all_deer",134,800,30,17,"Bucks",24,"Bow",0,"deer",NA
2019,"424","all_deer",134,800,30,17,"Does",7,"Rifle",30,"deer",NA
2019,"424","md",134,800,14,10,"Bucks",14,"Bow",0,"deer",NA
2019,"424","md",134,800,14,10,"Does",0,"Rifle",14,"deer",NA
2019,"424","wt",134,800,17,7,"Bucks",10,"Bow",0,"deer",NA
2019,"424","wt",134,800,17,7,"Does",7,"Rifle",17,"deer",NA
2019,"425","all_deer",569,3047,254,133,"Bucks",211,"Bow",9,"deer",NA
2019,"425","all_deer",569,3047,254,133,"Does",43,"Rifle",245,"deer",NA
2019,"425","md",569,3047,150,68,"Bucks",136,"Bow",6,"deer",NA
2019,"425","md",569,3047,150,68,"Does",14,"Rifle",143,"deer",NA
2019,"425","wt",569,3047,105,65,"Bucks",75,"Bow",3,"deer",NA
2019,"425","wt",569,3047,105,65,"Does",30,"Rifle",102,"deer",NA
2019,"426","all_deer",1177,5752,818,547,"Bucks",710,"Bow",11,"deer",NA
2019,"426","all_deer",1177,5752,818,547,"Does",109,"Rifle",807,"deer",NA
2019,"426","md",1177,5752,692,484,"Bucks",631,"Bow",8,"deer",NA
2019,"426","md",1177,5752,692,484,"Does",61,"Rifle",684,"deer",NA
2019,"426","wt",1177,5752,126,63,"Bucks",79,"Bow",3,"deer",NA
2019,"426","wt",1177,5752,126,63,"Does",47,"Rifle",123,"deer",NA
2019,"432","all_deer",721,4186,298,175,"Bucks",242,"Bow",3,"deer",NA
2019,"432","all_deer",721,4186,298,175,"Does",56,"Rifle",295,"deer",NA
2019,"432","md",721,4186,205,142,"Bucks",188,"Bow",3,"deer",NA
2019,"432","md",721,4186,205,142,"Does",17,"Rifle",202,"deer",NA
2019,"432","wt",721,4186,93,33,"Bucks",54,"Bow",0,"deer",NA
2019,"432","wt",721,4186,93,33,"Does",39,"Rifle",93,"deer",NA
2019,"441","all_deer",602,3235,271,169,"Bucks",205,"Bow",9,"deer",NA
2019,"441","all_deer",602,3235,271,169,"Does",66,"Rifle",263,"deer",NA
2019,"441","md",602,3235,145,102,"Bucks",125,"Bow",9,"deer",NA
2019,"441","md",602,3235,145,102,"Does",20,"Rifle",136,"deer",NA
2019,"441","wt",602,3235,127,67,"Bucks",81,"Bow",0,"deer",NA
2019,"441","wt",602,3235,127,67,"Does",46,"Rifle",127,"deer",NA
2019,"442","all_deer",513,2596,139,86,"Bucks",115,"Bow",0,"deer",NA
2019,"442","all_deer",513,2596,139,86,"Does",17,"Rifle",139,"deer",NA
2019,"442","md",513,2596,86,53,"Bucks",79,"Bow",0,"deer",NA
2019,"442","md",513,2596,86,53,"Does",7,"Rifle",86,"deer",NA
2019,"442","wt",513,2596,53,33,"Bucks",36,"Bow",0,"deer",NA
2019,"442","wt",513,2596,53,33,"Does",10,"Rifle",53,"deer",NA
2019,"444","all_deer",645,2813,464,192,"Bucks",226,"Bow",53,"deer",NA
2019,"444","all_deer",645,2813,464,192,"Does",234,"Rifle",411,"deer",NA
2019,"444","md",645,2813,110,66,"Bucks",87,"Bow",0,"deer",NA
2019,"444","md",645,2813,110,66,"Does",20,"Rifle",110,"deer",NA
2019,"444","wt",645,2813,354,126,"Bucks",139,"Bow",53,"deer",NA
2019,"444","wt",645,2813,354,126,"Does",214,"Rifle",301,"deer",NA
2019,"445","all_deer",1254,5609,891,323,"Bucks",475,"Bow",40,"deer",NA
2019,"445","all_deer",1254,5609,891,323,"Does",414,"Rifle",851,"deer",NA
2019,"445","md",1254,5609,290,138,"Bucks",234,"Bow",9,"deer",NA
2019,"445","md",1254,5609,290,138,"Does",56,"Rifle",281,"deer",NA
2019,"445","wt",1254,5609,601,185,"Bucks",240,"Bow",31,"deer",NA
2019,"445","wt",1254,5609,601,185,"Does",358,"Rifle",570,"deer",NA
2019,"446","all_deer",883,5206,380,194,"Bucks",250,"Bow",17,"deer",NA
2019,"446","all_deer",883,5206,380,194,"Does",130,"Rifle",363,"deer",NA
2019,"446","md",883,5206,114,81,"Bucks",114,"Bow",7,"deer",NA
2019,"446","md",883,5206,114,81,"Does",0,"Rifle",107,"deer",NA
2019,"446","wt",883,5206,267,113,"Bucks",136,"Bow",10,"deer",NA
2019,"446","wt",883,5206,267,113,"Does",130,"Rifle",257,"deer",NA
2019,"447","all_deer",1667,8032,1028,632,"Bucks",835,"Bow",13,"deer",NA
2019,"447","all_deer",1667,8032,1028,632,"Does",186,"Rifle",1015,"deer",NA
2019,"447","md",1667,8032,719,452,"Bucks",623,"Bow",3,"deer",NA
2019,"447","md",1667,8032,719,452,"Does",89,"Rifle",715,"deer",NA
2019,"447","wt",1667,8032,309,179,"Bucks",213,"Bow",10,"deer",NA
2019,"447","wt",1667,8032,309,179,"Does",97,"Rifle",299,"deer",NA
2019,"448","all_deer",444,3141,155,75,"Bucks",111,"Bow",3,"deer",NA
2019,"448","all_deer",444,3141,155,75,"Does",37,"Rifle",152,"deer",NA
2019,"448","md",444,3141,91,55,"Bucks",85,"Bow",3,"deer",NA
2019,"448","md",444,3141,91,55,"Does",7,"Rifle",88,"deer",NA
2019,"448","wt",444,3141,64,20,"Bucks",27,"Bow",0,"deer",NA
2019,"448","wt",444,3141,64,20,"Does",31,"Rifle",64,"deer",NA
2019,"449","all_deer",393,1760,126,60,"Bucks",94,"Bow",0,"deer",NA
2019,"449","all_deer",393,1760,126,60,"Does",32,"Rifle",126,"deer",NA
2019,"449","md",393,1760,77,40,"Bucks",71,"Bow",0,"deer",NA
2019,"449","md",393,1760,77,40,"Does",6,"Rifle",77,"deer",NA
2019,"449","wt",393,1760,49,20,"Bucks",23,"Bow",0,"deer",NA
2019,"449","wt",393,1760,49,20,"Does",26,"Rifle",49,"deer",NA
2019,"450","all_deer",344,1684,172,107,"Bucks",136,"Bow",3,"deer",NA
2019,"450","all_deer",344,1684,172,107,"Does",36,"Rifle",168,"deer",NA
2019,"450","md",344,1684,80,50,"Bucks",76,"Bow",0,"deer",NA
2019,"450","md",344,1684,80,50,"Does",3,"Rifle",80,"deer",NA
2019,"450","wt",344,1684,92,57,"Bucks",60,"Bow",3,"deer",NA
2019,"450","wt",344,1684,92,57,"Does",33,"Rifle",89,"deer",NA
2019,"451","all_deer",64,341,13,6,"Bucks",13,"Bow",0,"deer",NA
